state;city;postal_code;open_p50;open_p95;close_p50;close_p95
ON;Mississauga;L4Z 3P3;284400;284400;320400;320400
QC;Montréal;H2K 1A3;172800;240840;432000;500040
ON;Mississauga;L4Z 1T1;86400;86400;518400;518400
OH;Brooklyn Hts.;44131;223200;223200;381600;381600
ON;Newmarket;L3X 3A1;172800;172800;432000;432000
QC;L'ile-Perrot;J7V 4W7;97200;97200;507600;507600
NV;Summerlin;89004;277200;277200;327600;327600
ON;Markham;L3R 5L9;169200;191880;435600;458280
ON;Toronto;M5S 2M2;284400;284400;320400;320400
AB;Rocky View;T4A 0E2;194400;194400;410400;410400
ON;Toronto;M6J 2L8;244800;244800;360000;360000
ON;Toronto;M4C 4C6;315000;349020;289800;323820
ON;Toronto;M9W 1P1;392400;392400;212400;212400
IL;St. Joseph;61820;135000;135000;469800;469800
AB;Calgary;T2K 1K4;219600;219600;385200;385200
ON;Scarborough;L6E 0H7;270000;270000;334800;334800
AB;Calgary;T3H 2Y3;306000;355680;298800;398160
QC;Montréal;H2A 1W4;216000;216000;388800;388800
AZ;phoenix;85029;604800;604800;0;0
QC;Montréal;H1Z 1C7;378000;378000;226800;226800
ON;Mississauga;L5M 1L6;135000;141480;469800;476280
QC;Pointe-Claire;H9R 1B7;246600;246600;358200;358200
AB;Calgary;T2N 2N3;216000;216000;388800;388800
AB;Calgary;T2N 1Y3;188100;261810;416700;490410
QC;Montréal;H4E 3J2;347400;374940;257400;284940
ON;Concord;L4K 2P4;208800;208800;396000;396000
AB;Calgary;T2X 2W6;201600;302040;403200;464760
AB;Calgary;T2G 0Z7;324000;324000;280800;280800
QC;Montréal;H3H 2J7;237600;237600;367200;367200
QC;Montréal;H3T 1W9;124200;125820;480600;482220
QC;Montréal;H2C 1S7;184500;230670;420300;466470
QC;Montréal;H2T 2V2;230400;230400;374400;374400
ON;Toronto;M5B 1A1;298800;298800;306000;306000
AB;Calgary;T2B 1N1;225900;326970;378900;415710
ON;Toronto;M4V 2J1;243000;243000;361800;361800
ON;Toronto;M7A;144000;144000;460800;460800
ON;Mississauga;L5S 1R5;194400;194400;410400;410400
QC;Montréal;H2V 4S9;226800;226800;378000;378000
QC;Montréal;H1V 2C8;270000;270000;334800;334800
ON;Toronto;M5G 0B3;345600;345600;259200;259200
ON;Toronto;M6H 1Z1;198000;198000;406800;406800
ON;Toronto;M8W 4W5;144000;144000;460800;460800
AB;Calgary;T2W 3N2;385200;385200;219600;219600
ON;Toronto;M3H 2V6;356400;356400;248400;248400
ON;Toronto;M5V 2X3;604380;604380;420;420
ON;Toronto;M9V 5H4;246600;246600;358200;358200
ON;Toronto;M4P 2M4;282600;319860;322200;359460
ON;Toronto;M4S 1P8;280800;324900;324000;389520
ON;Mississauga;L4X 2W4;226800;246240;378000;484920
QC;Montréal;H3L 2E5;345600;578880;259200;492480
ON;Toronto;M4Y 1X4;604800;604800;0;0
ON;Etobicoke;M9W 1J5;324000;324000;280800;280800
ON;Ajax;L1S 4S2;190800;190800;414000;414000
ON;Malton;L4T 2T5;388800;388800;216000;216000
ON;North York;M3L 1S3;337500;383670;267300;313470
AB;Calgary;T2G 1V8;165600;165600;439200;439200
AZ;Valleywide;85064;604800;604800;0;0
AB;Calgary;T2R 1K3;14400;14400;590400;590400
ON;Scarborough;M1V 3S8;388800;388800;216000;216000
ON;Toronto;M5H 4G1;172800;216540;432000;451440
QC;Montréal;H4L 3M2;97200;97200;507600;507600
QC;Montréal;H2Y 1H4;171000;211500;433800;474300
ON;Toronto;M4M 3N8;136800;136800;468000;468000
AZ;Chandler;;201600;201600;403200;403200
AB;Calgary;T2P 1L9;160200;223380;444600;507780
ON;Toronto;M1J 3H3;250200;250200;354600;354600
ON;Vaughan;L4H 0S3;212400;212400;392400;392400
ON;Markham;L3R 1G2;201600;201600;403200;403200
ON;Toronto;M6C 3C3;302400;302400;302400;302400
QC;Montréal;H4L 4Y9;226800;226800;378000;378000
QC;Sainte-Geneviève;H9H 1E6;97200;97200;507600;507600
ON;Toronto;M4L 1K9;194400;194400;410400;410400
ON;Toronto;M6C 2C3;264600;279180;340200;427680
ON;Mississauga;L4W 0E3;144000;144000;460800;460800
ON;Toronto;M6N 1L3;268200;289260;336600;357660
QC;Piedmont;J0R 1R3;244800;283680;360000;398880
AB;Calgary;T2Z 3T9;165600;191520;439200;465120
AZ;Phoenix, AZ;85024;378000;378000;226800;226800
ON;Toronto;M5R 3P5;151200;151200;453600;453600
QC;Montréal;H3A 0A5;251100;269730;353700;372330
QC;Montréal;H3H 1Y2;378000;378000;226800;226800
ON;Toronto;M5P 1E6;302400;302400;302400;302400
AB;Calgary;T2T 3T8;336600;386820;268200;318420
QC;Montréal;H2Z 1E5;266400;266400;338400;338400
QC;Montréal;H2T 1R8;225000;297450;379800;545400
AB;Calgary;T2G 0K8;453600;453600;151200;151200
ON;Scarborough;M1C 2P6;378000;378000;226800;226800
ON;Toronto;M6J 2N7;200700;292230;404100;495630
ON;Toronto;M4J 0A5;433800;433800;171000;171000
ON;Toronto;M8W 4Z8;176400;176400;428400;428400
QC;Montréal;H3B 3E9;277200;316080;327600;382680
QC;Montréal;H4C 3C1;262800;262800;342000;342000
ON;Halton Hills;L7G 4B5;183600;183600;421200;421200
ON;Toronto;M6N 0A6;283500;283500;321300;321300
NC;Matthews;28079;604800;604800;0;0
QC;Montréal;H2K 1T6;302400;302400;302400;302400
QC;Montréal;H2T 2T2;158400;213480;446400;501480
ON;Mississauga;L5V 2Y6;234000;246960;370800;372420
AB;Calgary;T2A 5N8;226800;226800;378000;378000
ON;Toronto;M5R 1V3;244800;244800;360000;360000
QC;Dorval;H9P 1B8;604800;604800;0;0
ON;Toronto;M1J 2H4;331200;331200;273600;273600
QC;Montréal;H2C 1R1;234000;234000;370800;370800
ON;Toronto;M6J 1A9;72000;72000;532800;532800
ON;Toronto;M9W 0B5;295200;301680;309600;403560
PA;Harmar Township;15238;275400;275400;329400;329400
QC;Pointe-Claire;H9R 4W3;221400;248940;383400;410940
ON;Toronto;M8Y 2R5;162000;162000;442800;442800
QC;Montréal;H2Z 2B2;84600;84600;520200;520200
GA;East Point;30344;604800;604800;0;0
ON;Mississauga;L5C 1W2;289800;289800;315000;315000
ON;Toronto;M4S 1P7;162000;162000;442800;442800
ON;Toronto;M6N 1K9;207000;234540;397800;405900
OH;Cleveland ;44101;410400;410400;194400;194400
PA;Pittsburg;15202;208800;208800;396000;396000
ON;Toronto;M6R 1Y7;230400;230400;374400;374400
ON;Uxbridge;L9P 1N7;275400;275400;329400;329400
ON;Toronto;M2N 2J2;336600;336600;268200;268200
QC;Laval;H7X 3S5;327600;424800;277200;374400
QC;Montréal;H2T 2R4;201600;201600;403200;403200
ON;Brampton;L6Z 0B4;162000;162000;442800;442800
ON;Toronto;M2N 5W4;75600;75600;529200;529200
AB;Calgary;T2N 1V9;225000;385379;379800;415440
QC;LaSalle;H8N 1T7;277200;277200;327600;327600
AB;Calgary;T3C 0M4;194400;291600;410400;451710
QC;Saint-Jérôme;J7Y 5K8;277200;277200;327600;327600
ON;Brampton;L6R 3S9;403200;403200;201600;201600
QC;Montréal;H3A 2A3;228600;228600;376200;376200
OH;Strongsville;44130;189000;189000;415800;415800
QC;Montréal;H4A 3J8;262800;288720;342000;367920
ON;Vaughan;L6A 4R9;403200;403200;201600;201600
ON;King City;L7B;345600;345600;259200;259200
ON;Etobicoke;M8V 1G9;144000;144000;460800;460800
PA;Mcdonald;15057;32400;32400;572400;572400
ON;Mississauga;L4X 2T8;255600;265320;349200;358920
ON;Mississauga;L4Y 2N6;162000;162000;442800;442800
ON;Toronto;M9B 1B1;277200;277200;327600;327600
QC;Dollard-des-Ormeaux;H9B 2K4;352800;352800;252000;252000
QC;Montréal;H2X 3W2;126000;126000;478800;478800
AZ;peoria;85382;198000;198000;406800;406800
ON;Toronto;M9W 3W7;237600;237600;367200;367200
ON;Mississauga;L5C 4P4;219600;219600;385200;385200
ON;Toronto;M2J 4Y4;374400;374400;230400;230400
OH;Bath;44210;194400;210600;410400;439560
ON;Toronto;M1J 1E4;224100;224100;380700;380700
AB;Calgary;T3G 3K2;190800;373229;414000;440370
ON;Brampton;L6S 0C5;301500;563219;303300;361530
ON;Port Credit;L5G 1E2;331200;331200;273600;273600
AB;Calgary;T2G 4C2;220500;227790;384300;391590
AB;Calgary;T1Y 4G1;201600;201600;403200;403200
QC;Châteauguay;J6K 1E9;203400;203400;401400;401400
ON;Toronto;M4L 2R8;309600;309600;295200;295200
ON;Mississauga;L5J 1K7;298800;358739;306000;312480
ON;North York;M2N 6S3;180000;180000;424800;424800
ON;Bolton;L7E 4H1;228600;228600;376200;376200
ON;Toronto;M1S 1S8;261000;275580;343800;358380
ON;Mississauga;L5V 1E4;219600;219600;385200;385200
AB;Calgary;T2P 1C1;363600;363600;241200;241200
ON;Toronto;M9A 1B5;604800;604800;0;0
ON;East York;M4B 1M6;90000;90000;514800;514800
QC;Montréal;H4C 2E1;266400;266400;338400;338400
ON;Newmarket;L3Y 2M9;270000;342720;334800;387360
AB;Calgary;T2G 1E1;338400;338400;266400;266400
QC;Montréal;H2X 3X5;246600;274140;358200;385740
QC;Montréal;H3B 5E8;403200;403200;201600;201600
ON;Toronto;M5A 1L1;277200;277200;327600;327600
NC;Concord Mills;28027;288000;368999;316800;414000
PA;Frazer;15084;186300;186300;418500;418500
QC;Montréal;H3A 2H5;194400;194400;410400;410400
ON;Toronto;M6H 3E4;244800;244800;360000;360000
AB;Airdrie;T2B 2N1;239400;239400;365400;365400
AB;Calgary;T3H 1T1;180000;180000;424800;424800
ON;Etobicoke;M9A 3T7;183600;352889;421200;421200
ON;Vaughan;L4H 0P8;298800;298800;306000;306000
ON;Mississauga;L5G 1E9;190800;197280;414000;420480
ON;Brampton;L7A 3V4;261000;282060;343800;364860
ON;Toronto;M5A 2A6;216900;274410;387900;445410
ON;Toronto;M5H 2C9;234000;234000;370800;370800
NC;Concord;28269;284400;284400;320400;320400
ON;Toronto;M6B 3J6;282600;300420;322200;340020
QC;Montréal;H2J 3B9;144000;144000;460800;460800
ON;Vaughan;L4H 3T4;194400;194400;410400;410400
ON;Woodbridge;L4L 1S8;176400;176400;428400;428400
QC;Montréal;H2L 4X4;385200;385200;219600;219600
QC;Joliette;J6E 3R1;604800;604800;0;0
ON;Toronto;M5J 3B2;253800;253800;351000;351000
QC;Dorval;H9P 1C2;294300;312930;310500;329130
ON;Ajax;;244800;244800;360000;360000
ON;Toronto;M1V 1G6;144000;144000;460800;460800
ON;Toronto;M4P 1K4;259200;259200;345600;345600
AB;Calgary;T2V 1H2;212400;244800;392400;424800
AB;Calgary;T2P 5E9;162000;162000;442800;442800
QC;Pointe Claire;H9R 1C2;604800;604800;0;0
AB;Calgary;T3C 2E8;190800;272160;414000;463230
ON;Toronto;M2N 1M9;147600;147600;457200;457200
ON;Toronto;M4S 1W4;194400;194400;410400;410400
ON;Vaughan;L4L 0C3;124200;124200;480600;480600
ON;North York;M3C 0H7;306000;306000;298800;298800
QC;Pierrefonds;H8Z 2J9;205200;205200;399600;399600
ON;Scarborough;M1S 4Z8;352800;352800;252000;252000
ON;Markham;L3R 1E8;429300;429300;175500;175500
AB;Calgary;T3N 0A3;513000;595620;91800;174420
AB;Calgary;T1Y 7B5;222300;268470;382500;428670
QC;Sainte-Marguerite-du-lac-Masson;J0T 1L0;79200;79200;525600;525600
AZ;Chandler;84224;198000;198000;406800;406800
ON;North York;M3N 2K1;367200;367200;237600;237600
QC;Montréal;H1W 1R1;217800;217800;387000;387000
ON;Toronto;M5T 1M2;208800;208800;396000;396000
ON;Mississauga;L4T 1A5;219600;219600;385200;385200
ON;Vaughan;L4L 1R3;176400;176400;428400;428400
ON;Etobicoke;M9W 5A5;180000;180000;424800;424800
NV;Las Vegas Nevada;89118;147600;147600;457200;457200
QC;Montréal;H1L 1A5;243000;243000;361800;361800
QC;Laval;H7W 2H7;396000;396000;208800;208800
ON;Toronto;M6E 2G6;202500;208170;402300;407970
ON;Stouffville;L4A 1A2;212400;212400;392400;392400
OH;N.Olmsted;44070;378000;378000;226800;226800
QC;Laval;H7V 3Z3;336600;336600;268200;268200
ON;Mississauga;L5B 0J6;324000;324000;280800;280800
ON;Toronto;M3C 1H1;378000;378000;226800;226800
AB;Calgary;T3R 0P3;122400;122400;482400;482400
ON;Toronto;M3B 1X1;198000;198000;406800;406800
ON;Toronto;M9V 0A1;239400;279900;365400;405900
QC;L'Assomption;J5W 3E1;264600;264600;340200;340200
ON;North York;M5M 3Z9;237600;237600;367200;367200
QC;Saint-Leonard;H1S 2P3;298800;298800;306000;306000
AB;Calgary;T2A 0T7;327600;327600;277200;277200
QC;Montréal;H2L 3K5;230400;230400;374400;374400
AB;Calgary;T2E 8M1;324000;327240;280800;284040
QC;Saint-Laurent;H4L 2H5;331200;331200;273600;273600
ON;Markham;L3R 5G5;214200;214200;390600;390600
AB;Calgary;T2E 4R4;234000;276120;370800;412920
QC;Dorval;H4Y 1J5;320400;320400;284400;284400
QC;Montréal;H3S 1A9;255600;255600;349200;349200
QC;Lasalle;H8R 1Y8;259200;259200;345600;345600
ON;Thornhill;L4J 8A1;158400;158400;446400;446400
QC;Outremont;H2V 1V7;300600;300600;304200;304200
ON;Stouffville;L4A 2Z9;334800;334800;270000;270000
QC;Montréal;H2R 1J5;183600;183600;421200;421200
QC;Montréal;H8R 1E2;284400;284400;320400;320400
QC;Montréal;H4V 2M2;237600;237600;367200;367200
ON;Toronto;M8V 1J9;183600;258120;421200;495720
AZ;Chandler;85209;230400;230400;374400;374400
ON;Toronto;M2R 2S9;273600;283320;331200;392760
QC;Montréal;H2V 1L3;257400;257400;347400;347400
QC;Vimont;H7M 4M2;277200;277200;327600;327600
QC;Montréal;H7S 1N1;446400;446400;158400;158400
ON;Toronto;M5A 1N7;219600;219600;385200;385200
QC;Montréal;H4C 2H6;133200;262800;471600;476460
AZ;Tempe;85040;277200;277200;327600;327600
ON;Toronto;M5A 0B6;144000;144000;460800;460800
ON;Toronto;M4M 1Z9;388800;388800;216000;216000
NV;Summerlin;89128;293400;356580;311400;374580
ON;Toronto;M6J 2H1;81000;89100;523800;531900
ON;Scarborough;M1L 4C5;286200;286200;318600;318600
AB;Calgary;T2N 1V7;268200;268200;336600;336600
AB;Calgary;T2V 1K1;604800;604800;0;0
AB;Calgary;T2Z 0Z7;342000;348480;262800;269280
ON;Toronto;M5T 2V4;604800;604800;0;0
ON;Vaughan;L4K 2M6;226800;226800;378000;378000
QC;St. Léonard;H1S 2J9;403200;403200;201600;201600
ON;Toronto;M6S 2C8;230400;230400;374400;374400
ON;Scarborough;M1X 0B5;604800;604800;0;0
QC;Montréal;H2H 1J2;316800;323280;288000;294480
QC;Outremont;H2V 1V1;235800;250380;369000;383580
QC;Montréal;H2S 1A5;270000;270000;334800;334800
QC;Montréal;H2T 1E7;313200;313200;291600;291600
AB;Calgary;T2E 2T5;277200;298260;327600;330840
ON;Toronto;M1N 1S5;259200;259200;345600;345600
ON;Toronto;M2N 7K6;194400;194400;410400;410400
ON;Maple;L6A 1R8;219600;219600;385200;385200
ON;Toronto;M5J 3A7;309600;356580;295200;334079
QC;Montréal;H4B 1M2;298800;334439;306000;386999
ON;Oakville;L6H 0A4;235800;235800;369000;369000
AB;Calgary;T2B 3S5;221400;221400;383400;383400
ON;East York;M4J 2T8;365400;365400;239400;239400
ON;Toronto;M1X 0B6;223200;281520;381600;439920
ON;Oakville;L6H 0G3;255600;255600;349200;349200
ON;Pickering;L1W 1L6;176400;176400;428400;428400
ON;Toronto;M5J 2S2;180000;180000;424800;424800
NC;Charlotte;28225;144000;144000;460800;460800
ON;Etobicoke;M9W 1B2;244800;244800;360000;360000
ON;Mississauga;L4V 1Y4;489600;489600;115200;115200
AZ;Mesa;85211;280800;572400;324000;343440
QC;Verdun;H4G 1K9;237600;237600;367200;367200
ON;Toronto;M5C 3B2;327600;327600;277200;277200
ON;Mississauga;L5S 1Z1;604800;604800;0;0
QC;Montréal;H3G 2M5;169200;201600;435600;468000
ON;Whitby;L1N 2C4;275400;306180;329400;360180
AB;Airdrie;T4B 0A2;201600;201600;403200;403200
ON;Toronto;M4J 1M5;291600;291600;313200;313200
ON;Vaughan;L4L 9L9;306000;336779;298800;389519
QC;Saint-Jean-sur-Richelieu;J3A 1B6;239400;239400;365400;365400
ON;Toronto;M4P 2Y3;246600;296820;358200;418140
ON;Toronto;M4Y 2S9;179100;222030;425700;468630
ON;North York;M2R 2K9;604800;604800;0;0
AZ;Glendale;85309;288000;288000;316800;316800
ON;Toronto;M5V 2N2;275400;345059;329400;465480
QC;Saint-Lambert;J4P 1W8;235800;235800;369000;369000
ON;Woodbridge;L4L 8A1;302400;302400;302400;302400
ON;Toronto;M4G 3S8;221400;235980;383400;397980
ON;Whitchurch-Stouffville;L4A 2S4;253800;253800;351000;351000
QC;Montréal;H2T 2K9;273600;273600;331200;331200
ON;Mississauga;L5R 1C6;252000;252000;352800;352800
QC;Boucherville;J4B;95400;95400;509400;509400
ON;Scarborough;M1L 4C2;297000;350459;307800;343440
QC;Montréal;H3B 3B8;271800;276390;333000;362070
ON;Newmarket;L3Y 8J4;251100;258390;353700;360990
ON;Toronto;M6E 2W3;138600;138600;466200;466200
ON;Etobicoke;M9B 3Y9;352800;352800;252000;252000
ON;Mississauga;L5R 3Z5;252000;252000;352800;352800
AB;Calgary;T2C 2G7;144000;144000;460800;460800
ON;Weston;M9N 1J3;172800;172800;432000;432000
ON;Richmond Hill;L4C 5E7;212400;212400;392400;392400
ON;Brampton;L7A 3E5;291600;291600;313200;313200
ON;Etobicoke;M8V 1H8;239400;239400;365400;365400
ON;Toronto;M6P 2B2;208800;293040;396000;480240
ON;Toronto;M6N 2Y8;302400;302400;302400;302400
ON;Thornhill;L4J 8S3;237600;237600;367200;367200
ON;Markham;L3R 0B8;183600;183600;421200;421200
ON;Toronto;M5P 1B9;198000;198000;406800;406800
AB;Calgary;T3E 0B3;259200;360720;345600;502920
ON;Mississauga;L5E 1W8;208800;208800;396000;396000
ON;Mississauga;L5L;262800;272520;342000;351720
ON;North York;M2H 3R8;385200;385200;219600;219600
AB;Calgary;T2T 3V8;230400;230400;374400;374400
ON;Toronto;M4C 4X5;169200;172440;435600;438840
ON;Markham;L3R 1B9;212400;231840;392400;411840
ON;Toronto;M4A 2S6;280800;280800;324000;324000
QC;Montréal;H2H 1J6;245700;374400;359100;386820
QC;Saint-Bruno-de-Montarville;J3V 6A8;187200;187200;417600;417600
ON;Scarborough;M1T 3J7;302400;302400;302400;302400
QC;Blainville;J7C 2H2;252000;252000;352800;352800
AB;Calgary;T2H 0C4;222300;223110;382500;383310
QC;Montréal;H2N 1N2;194400;194400;410400;410400
ON;North York;M5M 3X5;255600;258840;349200;352440
ON;Toronto;M4L 3B4;172800;172800;432000;432000
QC;Montréal;H2L 3T3;388800;388800;216000;216000
ON;North York;M3K 1G5;208800;208800;396000;396000
ON;Mississauga;L5A 4E7;320400;320400;284400;284400
QC;Montréal;H2T 1A7;162000;162000;442800;442800
ON;Toronto;M2P 2E3;401400;584460;203400;386460
ON;Toronto;M5R 1H2;291600;291600;313200;313200
QC;Sainte-Adèle;J8B 2N2;284400;284400;320400;320400
ON;Toronto;M5L 1L5;198000;198000;406800;406800
NV;Jean;89019;252000;252000;352800;352800
QC;Longueuil;J4N 1P8;228600;228600;376200;463680
NV;Las  Vegas;89146;302400;302400;302400;302400
WI;Mcfarland;53558;351000;378540;253800;281340
AB;Calgary;T2G 3S2;118800;118800;486000;486000
ON;Toronto;M6H 1C3;167400;167400;437400;437400
AB;Calgary;T2H 0B2;144000;144000;460800;460800
AB;Calgary;T2C 2W7;171000;171000;433800;433800
ON;Toronto;M1K 4G8;255600;255600;349200;349200
ON;Scarborough;M1P 3G9;302400;302400;302400;302400
QC;Montréal;H3J 1R1;160200;210420;444600;494820
ON;Brampton;L6R 1T5;604800;604800;0;0
PA;Pittsburg;15241;270000;318600;334800;383400
QC;Montréal;H5B 1B3;302400;302400;302400;302400
QC;Montréal;H3K 2C3;246600;246600;358200;358200
AB;Calgary;T2Z 0Z2;302400;302400;302400;302400
ON;Toronto;M6B 1G3;194400;194400;410400;410400
ON;Etobicoke;M9W 3W6;262800;262800;342000;342000
QC;Repentigny;J5Z 3C4;284400;284400;320400;320400
ON;North York;M2N 7L4;277200;277200;327600;327600
ON;Toronto;M1K 1S1;144000;144000;460800;460800
QC;Montréal;H3K 1H7;171000;171000;433800;433800
QC;Saint-Laurent;H4P 1A1;144000;144000;460800;460800
QC;Montréal;H4M 2Z5;604800;604800;0;0
ON;Mississauga;L4W 3X3;259200;259200;345600;345600
ON;North York;M6B 3S8;208800;208800;396000;396000
ON;Scarborough;M1V 4Y2;223200;223200;381600;381600
ON;Oakville;L6H 7G9;138600;138600;466200;466200
ON;Unionville;L3R 1J5;327600;327600;277200;277200
ON;Toronto;M6J 2N2;266400;266400;338400;338400
AB;Calgary;T3C 1S4;255600;279900;349200;383220
ON;Mississauga;L5J 1J5;266400;334439;338400;354600
QC;Saint-Jerome;J7Y 5T6;246600;246600;358200;358200
ON;Vaughan;L4L 9T5;234000;234000;370800;370800
QC;Verdun;H3E 1J6;194400;194400;410400;410400
ON;Markham;L3T 0A2;219600;281160;385200;446760
VA;Hopewell;23860;334800;334800;270000;270000
ON;Toronto;M4Y 2K1;370800;370800;234000;234000
ON;Markham;L6C 1R3;306000;306000;298800;298800
AB;Calgary;T2E 6K2;342000;342000;262800;262800
QC;Saint-Laurent;H4R 1C5;302400;302400;302400;302400
NV;Las Vegas;89184;302400;302400;302400;302400
ON;Toronto;M4L 1V6;403200;403200;201600;201600
QC;Pincourt;J7V 3Y4;388800;388800;216000;216000
ON;Mississauga;L5E 2L7;288000;288000;316800;316800
ON;Toronto;M5A 2H4;226800;226800;378000;378000
ON;Toronto;M4W 1L7;176400;176400;428400;428400
ON;Toronto;M6S 2Y4;219600;219600;385200;385200
PA;Lawrenceville;15201;216000;329760;388800;460800
ON;Newmarket;L3Y 6Y9;352800;403020;252000;302220
ON;Mississauga;L4W 5A5;135000;135000;469800;469800
QC;Montréal;H3B 3C3;226800;226800;378000;378000
ON;Etobicoke;M9W 1R9;199800;199800;405000;405000
AB;Calgary;T2A 0V8;428400;428400;176400;176400
QC;Laval;H7T 1A2;164700;178470;440100;453870
ON;Toronto;M5A 1P1;190800;190800;414000;414000
QC;Montreal;H2J 1X3;334800;334800;270000;270000
ON;Vaughan;L4K 2M7;259200;259200;345600;345600
QC;Montréal;H2Y 3W1;365400;365400;239400;239400
ON;Etobicoke;M9V 3Y6;259200;259200;345600;345600
ON;Toronto;M1R 2Y7;388800;388800;216000;216000
ON;Thornhill;L4J 8J2;262800;275760;342000;374400
ON;Toronto;M5K 1K7;189000;189000;415800;415800
AZ;phoenix;85006;604800;604800;0;0
AZ;Phoenix Metro Area;85005;604800;604800;0;0
QC;Montréal;H8P 1Y5;291600;291600;313200;313200
ON;Mississauga;L5L 0A6;194400;194400;410400;410400
ON;King City;L7B 0N1;230400;341820;374400;465930
AZ;MESA;85206;262800;262800;342000;342000
QC;Montréal;H2J 1H1;97200;97200;507600;507600
ON;Etobicoke;M8Z 5E7;349200;349200;255600;255600
QC;Montréal;H2R 1V1;352800;352800;252000;252000
ON;Markham;L3R 5B8;306000;306000;298800;298800
AB;Calgary;T2H 1L2;151200;151200;453600;453600
AB;Calgary;T2K 5R9;604800;604800;0;0
AB;Calgary;T2G 0P3;203400;256860;401400;454860
ON;Toronto;M4K 1N4;165600;165600;439200;439200
ON;Mississauga;L5M 2B5;459900;590310;144900;275310
ON;Brampton;L6V 1X5;435600;435600;169200;169200
ON;Oshawa;L1H 7K5;273600;273600;331200;331200
ON;Toronto;M5H 4B2;171000;182340;433800;445140
AB;Calgary;T2H 0G7;252000;252000;352800;352800
AB;Calgary;T3K 2L2;230400;230400;374400;374400
ON;Whitby;L1M 0A7;130500;130500;474300;474300
ON;Toronto;M4C 1M7;284400;284400;320400;320400
AB;Calgary;T3A 6A7;226800;226800;378000;378000
ON;Toronto;M6J 3T4;201600;201600;403200;403200
NC;charlotte;28277;284400;284400;320400;320400
ON;Georgetown;L7G 4A1;604800;604800;0;0
ON;Toronto;M4X 1G6;604800;604800;0;0
QC;Saint-Eustache;J7R 1X8;237600;237600;367200;367200
ON;Toronto;M5S 3A3;219600;271440;385200;437040
QC;Montréal;H2G 1C5;280800;352080;324000;395280
AB;Calgary;T2P 0K8;36000;36000;568800;568800
QC;Montréal;H3A 3K5;208800;208800;396000;396000
QC;Sainte-Adèle;J8B 2M3;176400;176400;428400;428400
ON;Regional Municipality of York;L4C 3E3;219600;219600;385200;385200
QC;Montréal;H4A 3J1;223200;223200;381600;381600
QC;Montréal;H3A 1G5;180000;312840;424800;424800
ON;Toronto;M9M 2C7;604800;604800;0;0
QC;Montréal;H4V 1Z2;234000;234000;370800;370800
QC;Montréal;H2P 1X1;219600;219600;385200;385200
QC;Boisbriand;J7H 0B4;320400;320400;284400;284400
